"start_date","end_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","adjusted_orders","adjusted_orders_rate","total_canceled_orders","total_canceled_orders_rate","avoidable_canceled_orders","avoidable_canceled_orders_rate","gross_subtotal_sales","adjusted_subtotal_sales","total_canceled_orders_subtotal_sales","avoidable_canceled_orders_subtotal_sales","subtotal_sales_after_adjustments_and_cancels","new_customer_orders","new_customer_orders_rate","gh_plus_customer_orders","gh_plus_customer_orders_rate","pick_up_orders","self_delivery_orders","grubhub_delivery_orders","avg_driver_time_at_store","avg_avoidable_driver_wait_time","avg_delivery_route_time","avg_order_to_delivery_time","ratings_all","ratings_5_stars","ratings_4_stars","ratings_3_stars","ratings_2_stars","ratings_1_star","reviews"
"2025-09-22","2025-10-05","2794277",,"French Omelette Bar","1760 3rd Ave  ","New York","NY","10029","2","0",,"0",,"0",,"43.93","0.00","0.00","0.00","43.93","1","0.500","1","0.500","0","0","2","00:08:00.000","00:02:00.000","00:14:00.000","00:29:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7753808","Oakwood Bagels - 101 Guyon Ave","Doughboys Sandwiches","101 Guyon Ave  ","Staten Island","NY","10306","7","1","0.143","1","0.143","1","0.143","169.72","-9.97","-38.75","-38.75","121.00","3","0.429","5","0.714","0","0","7","00:02:54.000","00:02:30.000","00:19:06.000","00:51:24.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10075344","E Arapaho Rd","Roll N Chop Sushi's","1401 E Arapaho Rd  ","Richardson","TX","75081","2","0",,"0",,"0",,"46.16","0.00","0.00","0.00","46.16","2","1.000","1","0.500","0","0","2","00:01:00.000","00:00:00.000","00:13:30.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2116739",,"Veronica's Burrito Bar","25-02 Queens Plaza S ","Long Island City","NY","11101","1","0",,"0",,"0",,"31.52","0.00","0.00","0.00","31.52","1","1.000","0",,"0","0","1","00:01:00.000","00:00:00.000","00:07:00.000","00:17:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3311052","Washington Blvd","India's Quick Bites","10700 Washington Blvd  ","Culver City","CA","90232","1","0",,"0",,"0",,"15.98","0.00","0.00","0.00","15.98","0",,"1","1.000","0","0","1","00:10:00.000","00:00:00.000","00:02:00.000","00:21:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10382520","E Speedway","Danny's Desserts","4352 E Speedway Blvd  ","Tucson","AZ","85712","4","0",,"0",,"0",,"49.95","0.00","0.00","0.00","49.95","4","1.000","4","1.000","0","0","4","00:00:49.800","00:00:30.000","00:18:49.800","00:45:19.800","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","5849256","East Main St","City Light Wraps","1947 E Main St  ","Ventura","CA","93001","1","0",,"0",,"0",,"74.94","0.00","0.00","0.00","74.94","0",,"1","1.000","0","0","1","00:11:00.000","00:07:00.000","00:17:00.000","00:44:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9837376","265 Bedford Ave","Mary's Chicken Sandwiches","265 Bedford Ave  ","Brooklyn","NY","11211","3","0",,"0",,"0",,"82.54","0.00","0.00","0.00","82.54","1","0.333","2","0.667","0","0","3","00:11:40.200","00:07:00.000","00:12:19.800","00:43:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310336","Sullivan St","Julia's Juice Shack","240 Sullivan St  ","New York","NY","10012","1","0",,"0",,"0",,"22.36","0.00","0.00","0.00","22.36","1","1.000","1","1.000","0","0","1","00:11:00.000","00:03:00.000","00:20:00.000","00:44:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310448","3rd Ave","The French Fries God","1760 3rd Ave  ","New York","NY","10029","4","0",,"0",,"0",,"69.39","0.00","0.00","0.00","69.39","4","1.000","3","0.750","0","0","4","00:11:50.400","00:03:00.000","00:06:00.000","00:26:20.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8570072",,"Carmen's Breakfast Burritos","4352 E Speedway Blvd  ","Tucson","AZ","85712","1","0",,"0",,"0",,"17.99","0.00","0.00","0.00","17.99","1","1.000","1","1.000","0","0","1","00:03:00.000","00:03:00.000","00:28:00.000","00:59:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10363728","Polk St","Breakfast Burrito Floozy","1428 Polk St  ","San Francisco","CA","94109","1","0",,"0",,"0",,"19.99","0.00","0.00","0.00","19.99","1","1.000","1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:13:00.000","00:35:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310756","N Broadway","London's Fish N Chips","854 N Broadway  ","White Plains","NY","10603","3","0",,"0",,"0",,"111.92","0.00","0.00","0.00","111.92","1","0.333","2","0.667","0","0","3","00:02:00.000","00:00:00.000","00:09:19.800","00:23:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8569944",,"Top Panini Shop","1175 2nd Ave  ","New York","NY","10065","4","0",,"1","0.250","1","0.250","94.93","0.00","-40.96","-40.96","53.97","2","0.500","3","0.750","0","0","4","00:03:00.000","00:00:00.000","00:09:19.800","00:18:40.200","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","4831632","1 Kedron Ave Unit 4","Stromboli House","1 Kedron Ave  ","Morton","PA","19070","1","0",,"0",,"0",,"62.34","0.00","0.00","0.00","62.34","0",,"1","1.000","0","0","1","00:17:00.000","00:17:00.000","00:11:00.000","00:44:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5851848","Broadway","The Acai Dream","689 Broadway  ","New York","NY","10012","3","0",,"0",,"0",,"167.92","0.00","0.00","0.00","167.92","1","0.333","2","0.667","0","0","3","00:05:19.800","00:00:00.000","00:09:40.200","00:23:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2744794",,"Hero Sandwich Shop","1760 3rd Ave  ","New York","NY","10029","3","0",,"0",,"0",,"68.70","0.00","0.00","0.00","68.70","1","0.333","3","1.000","0","0","3","00:08:40.200","00:05:19.800","00:17:00.000","00:38:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6897992","Taste King Restaurant - 10763 Bustleton Ave","Sensai Sushi Bar","10763 Bustleton Ave  ","Philadelphia","PA","19116","1","0",,"1","1.000","1","1.000","58.97","0.00","-58.97","-58.97","0.00","1","1.000","1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2567535",,"The Acai Station","1424 Lexington Ave  ","New York","NY","10128","3","0",,"0",,"0",,"101.95","0.00","0.00","0.00","101.95","0",,"0",,"0","0","3","00:08:00.000","00:07:19.800","00:14:19.800","00:32:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6157024","278 N Brewster Rd","Nico's Italian Ristorante","278 N Brewster Rd  ","Brewster","NY","10509","1","0",,"0",,"0",,"16.49","0.00","0.00","0.00","16.49","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:13:00.000","00:46:00.000","1","0","1","0","0","0","0"
"2025-09-22","2025-10-05","3309831","3rd St","Addictive Fried Chicken","5155 3rd St  ","San Francisco","CA","94124","3","0",,"0",,"0",,"60.70","0.00","0.00","0.00","60.70","1","0.333","3","1.000","0","0","3","00:02:45.000","00:02:15.000","00:15:15.000","00:37:45.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","2900807",,"The Omelette Farm (1st Avenue)","1741 1st Avenue  ","New York","NY","10128","4","0",,"0",,"0",,"69.89","0.00","0.00","0.00","69.89","1","0.250","2","0.500","0","0","4","00:02:15.000","00:01:15.000","00:08:30.000","00:24:00.000","1","0","1","0","0","0","1"
"2025-09-22","2025-10-05","10600960","2nd Ave","Brenda's Panini Palace","53 2nd Ave  ","New York","NY","10003","1","0",,"0",,"0",,"19.99","0.00","0.00","0.00","19.99","1","1.000","1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:03:00.000","00:15:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310812","Hillside Ave","Top Panini Shop","164-01 Hillside Avenue  ","Jamaica","NY","11432","4","0",,"0",,"0",,"68.71","0.00","0.00","0.00","68.71","4","1.000","3","0.750","0","0","4","00:03:30.000","00:00:00.000","00:14:30.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2786288",,"Palm Tree Juice Bar (1st Ave)","217 1st Ave  ","New York","NY","10003","4","0",,"0",,"0",,"116.91","0.00","0.00","0.00","116.91","2","0.500","3","0.750","0","0","4","00:06:30.000","00:02:00.000","00:25:45.000","00:42:30.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","9811896","Mission","Holly's Burger Bar","3349 Mission St  ","San Francisco","CA","94110","2","0",,"0",,"0",,"54.24","0.00","0.00","0.00","54.24","1","0.500","2","1.000","0","0","2","00:11:30.000","00:10:30.000","00:10:30.000","00:39:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300981","Broadway","The Classic Juice","3360 Broadway  ","New York","NY","10031","1","0",,"0",,"0",,"18.98","0.00","0.00","0.00","18.98","1","1.000","1","1.000","0","0","1","00:05:00.000","00:05:00.000","00:20:00.000","01:14:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309992","1st Avenue","La Mexicana Quesadilla","217 1st Ave.  ","New York","NY","10003","3","0",,"0",,"0",,"99.93","0.00","0.00","0.00","99.93","2","0.667","2","0.667","0","0","3","00:05:40.200","00:00:00.000","00:12:40.200","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2634355",,"Bosscat Wings","1116 Polk St ","San Francisco","CA","94109","1","0",,"0",,"0",,"69.94","0.00","0.00","0.00","69.94","1","1.000","0",,"0","0","1","00:09:00.000","00:03:00.000","00:09:00.000","00:22:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8566136",,"Luna's Loaded Fries","4352 E Speedway Blvd  ","Tucson","AZ","85712","6","0",,"0",,"0",,"148.65","0.00","0.00","0.00","148.65","2","0.333","6","1.000","0","0","6","00:02:06.000","00:00:42.000","00:19:42.000","00:36:06.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5024720","3907 Lee Hwy","First Light Breakfast Cafe","3907 Lee Hwy  ","Arlington","VA","22207","23","0",,"0",,"0",,"474.68","0.00","0.00","0.00","474.68","14","0.609","18","0.783","0","0","23","00:01:45.000","00:00:30.000","00:16:57.600","00:36:15.000","4","3","0","1","0","0","0"
"2025-09-22","2025-10-05","3310840","Lee Hwy","Chief's Cheesesteaks","3907 Lee Hwy  ","Arlington","VA","22207","4","0",,"0",,"0",,"110.75","0.00","0.00","0.00","110.75","1","0.250","3","0.750","0","0","4","00:02:00.000","00:01:15.000","00:18:30.000","00:47:45.000","1","0","0","0","0","1","1"
"2025-09-22","2025-10-05","2884516",,"Fiona's Ultimate Wraps","1219 1st Avenue  ","New York","NY","10065","1","0",,"0",,"0",,"19.98","0.00","0.00","0.00","19.98","1","1.000","1","1.000","0","0","1","00:25:00.000","00:18:00.000","00:16:00.000","00:48:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6345488","Gate Of India - 7300 Sunset Blvd","Indian Veg House","7300 Sunset Blvd  ","Los Angeles","CA","90046","1","0",,"0",,"0",,"101.90","0.00","0.00","0.00","101.90","1","1.000","1","1.000","0","0","1","00:09:00.000","00:00:00.000","00:15:00.000","00:34:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","10934824","Post St","Croissant Cravings","488 Post St  ","San Francisco","CA","94102","1","0",,"0",,"0",,"34.28","0.00","0.00","0.00","34.28","1","1.000","0",,"0","0","1","00:02:00.000","00:02:00.000","00:14:00.000","00:32:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2900809",,"Grandma's Egg House","122 E 57th St  ","New York","NY","10022","1","0",,"0",,"0",,"42.47","0.00","0.00","0.00","42.47","0",,"0",,"0","0","1","00:02:00.000","00:00:00.000","00:10:00.000","00:22:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3312535","Lexington Ave","The Acai Dream","1424 Lexington Ave  ","New York","NY","10128","1","0",,"0",,"0",,"31.98","0.00","0.00","0.00","31.98","0",,"0",,"0","0","1","00:01:00.000","00:00:00.000","00:09:00.000","00:26:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4831616","1 Kedron Ave Unit 4","Ambrosial Wings","1 Kedron Ave  ","Morton","PA","19070","1","0",,"0",,"0",,"32.18","0.00","0.00","0.00","32.18","1","1.000","1","1.000","0","0","1","00:04:00.000","00:04:00.000","00:27:00.000","00:46:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","3312408","Mowry Ave","The Burger Hole","3846 Mowry Ave  ","Fremont","CA","94538","3","0",,"0",,"0",,"105.42","0.00","0.00","0.00","105.42","1","0.333","2","0.667","0","0","3","00:03:00.000","00:00:00.000","00:14:19.800","00:30:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9794808","1401 E Arapaho Rd #F","Ryu's Ramen Bar","1401 E Arapaho Rd  ","Richardson","TX","75081","1","0",,"0",,"0",,"25.87","0.00","0.00","0.00","25.87","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:24:00.000","00:52:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2728293",,"Cheesecake And Dessert Bar","1760 3rd Ave  ","New York","NY","10029","7","0",,"4","0.571","4","0.571","122.89","0.00","-56.95","-56.95","65.94","4","0.571","5","0.714","0","0","7","00:01:40.200","00:01:40.200","00:18:19.800","00:36:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6539952","The Ugly Mug - 723 8th St SE","The Calzone Empire","723 8th St SE  ","Washington","DC","20003","1","0",,"1","1.000","1","1.000","15.99","0.00","-15.99","-15.99","0.00","0",,"0",,"0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9822624","30th","Pardon My Panini","34-02 30th St  ","Astoria","NY","11106","3","0",,"0",,"0",,"104.60","0.00","0.00","0.00","104.60","2","0.667","3","1.000","0","0","3","00:02:45.000","00:00:00.000","00:13:00.000","00:27:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3311499","7th Ave","Alberto's Hero Sandwiches Spot","154 7th Ave  ","New York","NY","10011","2","0",,"0",,"0",,"36.15","0.00","0.00","0.00","36.15","1","0.500","0",,"0","0","2","00:01:00.000","00:00:00.000","00:10:30.000","00:25:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5852272","Hillside Ave","NY Burrito Bar","26801 Hillside Avenue  ","Glen Oaks","NY","11004","10","0",,"0",,"0",,"169.60","0.00","0.00","0.00","169.60","2","0.200","8","0.800","0","0","10","00:04:06.600","00:03:36.600","00:15:23.400","00:56:26.400","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","8568880",,"Casa De Quesadilla","4352 E Speedway Blvd  ","Tucson","AZ","85712","2","1","0.500","0",,"0",,"48.43","-4.99","0.00","0.00","43.44","1","0.500","2","1.000","0","0","2","00:00:30.000","00:00:00.000","00:20:30.000","00:36:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9834512","501 Broadway St","NY Boba Bae","501 Broadway  ","San Francisco","CA","94133","1","0",,"0",,"0",,"15.38","0.00","0.00","0.00","15.38","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:18:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2444144",,"Charlie's Chicken Wings","244 W 14th St ","New York","NY","10011","1","0",,"0",,"0",,"27.68","0.00","0.00","0.00","27.68","0",,"0",,"0","0","1","00:04:00.000","00:00:00.000","00:08:00.000","00:20:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7324168","Bellyful - 2102 Utica Ave","The Mac and Cheese Co","2102 Utica Ave  ","Brooklyn","NY","11234","1","0",,"0",,"0",,"19.29","0.00","0.00","0.00","19.29","0",,"1","1.000","0","0","1","00:04:00.000","00:04:00.000","00:30:00.000","01:25:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10932256","E McDowell Rd","Olivia's Breakfast Cafe","8770 E McDowell Rd  ","Scottsdale","AZ","85257","1","0",,"0",,"0",,"16.79","0.00","0.00","0.00","16.79","1","1.000","1","1.000","0","0","1","00:11:00.000","00:11:00.000","00:17:00.000","01:03:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310093","1st Avenue","Fiona's French Toast","589 1st Ave.  ","New York","NY","10016","6","0",,"0",,"0",,"131.40","0.00","0.00","0.00","131.40","2","0.333","5","0.833","0","0","6","00:06:12.000","00:03:00.000","00:20:06.000","00:47:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4831624","1 Kedron Ave Unit 4","The Italian Pasta Bar","1 Kedron Ave Unit 4  ","Morton","PA","19070","2","0",,"0",,"0",,"69.75","0.00","0.00","0.00","69.75","1","0.500","2","1.000","0","0","2","00:03:00.000","00:03:00.000","00:16:30.000","00:46:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","1998870",,"Nico's Italian Ristorante","43 W Flagler St ","Miami","FL","33130","3","0",,"0",,"0",,"87.43","0.00","0.00","0.00","87.43","1","0.333","2","0.667","0","0","3","00:04:00.000","00:00:00.000","00:05:30.000","00:41:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4510336","937 1st Avenue","Jay's Breakfast Bar","937 1st Ave.  ","New York","NY","10022","17","1","0.059","1","0.059","1","0.059","272.08","-1.49","-29.76","-29.76","240.83","8","0.471","13","0.765","0","0","17","00:06:28.200","00:00:09.000","00:06:56.400","00:21:52.200","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","10929352","8th Ave","The Salad Dream","300 8th Ave  ","New York","NY","10001","1","1","1.000","0",,"0",,"16.79","-16.79","0.00","0.00","0.00","1","1.000","1","1.000","0","0","1","00:06:00.000","00:00:00.000","00:01:00.000","00:20:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310340","Packard St","Roman's Pizza Oven","1200 Packard St  ","Ann Arbor","MI","48104","1","0",,"0",,"0",,"30.97","0.00","0.00","0.00","30.97","1","1.000","1","1.000","0","0","1","00:14:00.000","00:06:00.000","00:13:00.000","00:39:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3311230","Loudon Rd #960","Italian Pasta Lounge","800 Loudon Rd  ","Latham","NY","12110","1","0",,"0",,"0",,"52.96","0.00","0.00","0.00","52.96","1","1.000","0",,"0","0","1","00:17:00.000","00:09:00.000","00:19:00.000","00:48:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2534310",,"Chicken Tenders Bar","122 E 57th St ","New York","NY","10022","12","0",,"0",,"0",,"259.82","0.00","0.00","0.00","259.82","1","0.083","10","0.833","0","0","12","00:06:51.000","00:01:33.600","00:16:46.800","00:32:53.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2668111",,"Mary's Omelette Bar","300 8th Ave  ","New York","NY","10001","1","0",,"0",,"0",,"15.86","0.00","0.00","0.00","15.86","0",,"1","1.000","0","0","1","00:02:00.000","00:01:00.000","00:11:00.000","00:22:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","8568872",,"The Burrito Co","4352 E Speedway Blvd  ","Tucson","AZ","85712","4","0",,"0",,"0",,"78.85","0.00","0.00","0.00","78.85","2","0.500","4","1.000","0","0","4","00:02:00.000","00:01:40.200","00:10:10.200","00:32:30.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","5028264","600 Washington Ave","Crunchy Banh Mi","600 Washington Ave  ","Philadelphia","PA","19147","7","0",,"0",,"0",,"190.90","0.00","0.00","0.00","190.90","4","0.571","4","0.571","0","0","7","00:04:42.000","00:01:00.000","00:08:54.000","00:26:54.000","2","2","0","0","0","0","0"
"2025-09-22","2025-10-05","9819584","28501 Hoover Rd","The Farmers Salad","28501 Hoover Rd  ","Warren","MI","48093","6","0",,"0",,"0",,"182.36","0.00","0.00","0.00","182.36","6","1.000","5","0.833","0","0","6","00:03:06.000","00:00:00.000","00:19:30.000","00:37:52.800","2","2","0","0","0","0","0"
"2025-09-22","2025-10-05","3310157","Broadway","The Smoothie Squeeze","3360 Broadway  ","New York","NY","10031","6","0",,"1","0.167","1","0.167","121.07","0.00","-53.49","-53.49","67.58","3","0.500","4","0.667","0","0","6","00:06:48.000","00:01:12.000","00:08:12.000","00:26:36.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3311297","Hillside Ave","The Chopped Salad","164-01 Hillside Avenue  ","Jamaica","NY","11432","5","0",,"0",,"0",,"96.53","0.00","0.00","0.00","96.53","2","0.400","4","0.800","0","0","5","00:03:00.000","00:01:49.800","00:23:19.800","00:53:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3311034","Loudon Rd #960","Sam's Scrumptious Subs","800 Loudon Rd  ","Latham","NY","12110","6","0",,"0",,"0",,"200.11","0.00","0.00","0.00","200.11","0",,"6","1.000","0","0","6","00:15:55.200","00:11:04.800","00:14:25.200","00:46:45.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","2821699",,"Wonderland Wraps","217 1st Avenue  ","New York","NY","10003","3","0",,"0",,"0",,"81.22","0.00","0.00","0.00","81.22","0",,"2","0.667","0","0","3","00:10:19.800","00:04:19.800","00:10:40.200","00:35:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2775910",,"Smoothie And Dessert Bar","1741 1st Ave  ","New York","NY","10128","1","0",,"0",,"0",,"9.79","0.00","0.00","0.00","9.79","1","1.000","1","1.000","0","0","1","00:04:00.000","00:00:00.000","00:08:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9819560","245 E Houston St","The Dessert Dream","245 E Houston St  ","New York","NY","10002","13","0",,"0",,"0",,"344.12","0.00","0.00","0.00","344.12","10","0.769","10","0.769","0","0","13","00:04:45.000","00:02:00.000","00:10:40.200","00:25:11.400","2","2","0","0","0","0","0"
"2025-09-22","2025-10-05","2816779",,"Justin's Juice Bar","257 Gold St  ","Brooklyn","NY","11201","5","0",,"0",,"0",,"202.54","0.00","0.00","0.00","202.54","2","0.400","1","0.200","0","0","5","00:04:07.800","00:01:52.800","00:09:45.000","00:35:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10936384","Michelson Dr","Doughboys Sandwiches","3161 Michelson Dr  ","Irvine","CA","92612","2","0",,"0",,"0",,"69.90","0.00","0.00","0.00","69.90","2","1.000","0",,"0","0","2","00:02:00.000","00:00:00.000","00:10:00.000","00:21:30.000","1","0","0","1","0","0","0"
"2025-09-22","2025-10-05","9818000","Mowry","Wonderland Wraps","3846 Mowry Ave  ","Fremont","CA","94538","1","1","1.000","0",,"0",,"20.97","-20.97","0.00","0.00","0.00","1","1.000","1","1.000","0","0","1","00:03:00.000","00:01:00.000","00:15:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7325432","Basilico Pizza - 1001 Thompson Pl","Chicken Sandwich Loft","1001 Thompson Pl  ","Nashville","TN","37217","1","0",,"0",,"0",,"22.38","0.00","0.00","0.00","22.38","1","1.000","0",,"0","1","0",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3311036","Crenshaw Blvd","High Life Breakfast Sandwiches","6732 Crenshaw Blvd  ","Los Angeles","CA","90043","4","0",,"0",,"0",,"89.01","0.00","0.00","0.00","89.01","2","0.500","1","0.250","0","0","4","00:02:00.000","00:00:00.000","00:10:30.000","00:24:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10929056","Chestnut St","Charlie's Calzone Co","1929 Chestnut St  ","Philadelphia","PA","19103","1","0",,"0",,"0",,"34.98","0.00","0.00","0.00","34.98","1","1.000","1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:21:00.000","00:50:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4512256","4249 Washington St","Cherry's Chic Desserts","4249 Washington St  ","Boston","MA","02131","4","0",,"0",,"0",,"72.43","0.00","0.00","0.00","72.43","3","0.750","3","0.750","0","0","4","00:01:30.000","00:00:00.000","00:18:45.000","00:36:15.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4840360","265 Bedford Ave","Sal's Smoothie Spot","265 Bedford Ave  ","Brooklyn","NY","11211","1","0",,"0",,"0",,"25.16","0.00","0.00","0.00","25.16","0",,"1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:19:00.000","00:45:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","7100256","Leo's Coney Island - 15198 E 13 Mile Rd","The Scorchin' Burger","15198 E Thirteen Mile Rd  ","Warren","MI","48088","1","0",,"0",,"0",,"12.99","0.00","0.00","0.00","12.99","0",,"1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:12:00.000","00:25:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310295","3rd St","Ice Cream Super Star","5155 3rd St  ","San Francisco","CA","94124","2","0",,"0",,"0",,"22.33","0.00","0.00","0.00","22.33","1","0.500","2","1.000","0","0","2","00:04:30.000","00:00:00.000","00:19:30.000","00:33:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2642274",,"Smoothie and Dessert Bar","755 9th Ave  #1C","New York","NY","10019","8","0",,"0",,"0",,"209.95","0.00","0.00","0.00","209.95","1","0.125","7","0.875","0","0","8","00:08:08.400","00:02:21.600","00:12:21.600","00:27:34.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310235","Queens Plaza S","Slapjack Pancakes","25-02 Queens Plaza S  ","Queens","NY","11101","2","0",,"0",,"0",,"26.64","0.00","0.00","0.00","26.64","1","0.500","2","1.000","0","0","2","00:01:00.000","00:00:30.000","00:05:00.000","00:30:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310266","3rd Ave","Mighty Grilled Cheese","1760 3rd Ave  ","New York","NY","10029","4","0",,"0",,"0",,"55.88","0.00","0.00","0.00","55.88","0",,"3","0.750","0","0","4","00:10:00.000","00:03:30.000","00:14:45.000","00:39:15.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8567152",,"Brad's Buffalo Wings","171 W 23rd St  ","New York","NY","10011","2","0",,"2","1.000","2","1.000","117.87","0.00","-117.87","-117.87","0.00","2","1.000","1","0.500","0","0","2",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9813512","W National","The Pasta Story","2138 W National Ave  ","Milwaukee","WI","53204","10","0",,"1","0.100","1","0.100","253.29","0.00","-31.58","-31.58","221.71","9","0.900","8","0.800","0","0","10","00:02:47.400","00:00:47.400","00:17:00.000","00:37:08.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5851944","Metropolitan Ave","Family Sandwich House","488 Metropolitan Ave  ","Brooklyn","NY","11211","2","0",,"0",,"0",,"32.56","0.00","0.00","0.00","32.56","0",,"2","1.000","0","0","2","00:03:00.000","00:00:00.000","00:11:00.000","00:22:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309991","4th Ave","Philadelphia Cheesy Cheesesteak","59 4th Ave  ","New York","NY","10003","2","0",,"0",,"0",,"46.97","0.00","0.00","0.00","46.97","1","0.500","2","1.000","0","0","2","00:09:00.000","00:02:00.000","00:11:30.000","00:31:00.000","0","0","0","0","0","0","0"
