"start_date","end_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","subtotal_sales","self_delivery_charge","merchant_fees","sales_tax","tip","merchant_total","commission","delivery_commission","gh_plus_commission","order_processing_fee","withheld_sales_tax","merchant_funded_promotion_and_loyalty","merchant_net_total"
"2025-09-22","2025-10-05","4831632","1 Kedron Ave Unit 4","Stromboli House","1 Kedron Ave  ","Morton","PA","19070","1","62.34","0.00","0.00","3.44","0.00","65.78","-9.35","-6.23","0.00","-2.15","-3.44","-5.00","39.61"
"2025-09-22","2025-10-05","3310448","3rd Ave","The French Fries God","1760 3rd Ave  ","New York","NY","10029","4","69.39","0.00","0.00","5.20","0.00","74.59","-10.40","-6.94","0.00","-3.14","0.00","-10.80","43.31"
"2025-09-22","2025-10-05","4831888","197 Havemeyer St.","Pita Sandwich Bite","197 Havemeyer St  ","Brooklyn","NY","11211","2","33.26","0.00","0.00","2.06","0.00","35.32","-4.99","-3.33","0.00","-1.37","0.00","-10.00","15.63"
"2025-09-22","2025-10-05","6891720","Wholesome Farms Market - 1306 Atlantic Ave","Green Leaf Salads","1306 Atlantic Ave  ","Brooklyn","NY","11216","12","238.69","0.00","0.00","18.11","0.00","256.80","-35.81","-23.89","0.00","-10.36","0.00","-34.64","152.10"
"2025-09-22","2025-10-05","6898000","Sushimizu - 47 Whalley Ave","Xiu's Vegetarian Chinese","47 Whalley Ave  ","New Haven","CT","06511","2","45.37","0.00","0.00","2.56","0.00","47.93","-6.80","-4.54","0.00","-1.91","-2.56","-5.00","27.12"
"2025-09-22","2025-10-05","3311345","Ave #35st","Nomad's Bagels","450 9th Ave  ","New York","NY","10018","11","140.79","0.00","0.00","11.16","0.00","151.95","-25.94","-17.30","0.00","-8.27","0.00","-15.00","85.44"
"2025-09-22","2025-10-05","2795258",,"Philly Cheesesteak Artists ","228 George St  ","New Brunswick","NJ","08901","1","17.98","0.00","0.00","0.86","0.00","18.84","-2.70","-1.80","0.00","-0.72","0.00","-5.00","8.62"
"2025-09-22","2025-10-05","2776710",,"The Ice Cream Lab (1st Avenue)","937 1st Avenue  ","New York","NY","10022","2","39.92","0.00","0.00","2.65","0.00","42.57","-5.99","-3.99","0.00","-1.59","0.00","-10.00","21.00"
"2025-09-22","2025-10-05","9816392","2rd","The Smoothie Squeeze","296 3rd Ave  ","New York","NY","10010","23","267.10","0.00","0.00","21.83","0.00","288.93","-36.96","-26.74","0.00","-15.06","0.00","-21.00","189.17"
"2025-09-22","2025-10-05","6891712","Wholesome Farms Market - 1306 Atlantic Ave","Burning Burger Stack","1306 Atlantic Ave  ","Brooklyn","NY","11216","1","16.26","0.00","0.00","1.08","0.00","17.34","-2.44","-1.63","0.00","-0.70","0.00","-4.07","8.50"
"2025-09-22","2025-10-05","1940022",,"Jose's Burrito Bar","589 1st Avenue ","New York","NY","10016","8","203.83","0.00","0.00","14.89","0.00","218.72","-30.59","-20.40","0.00","-7.97","0.00","-36.25","123.51"
"2025-09-22","2025-10-05","1171341",,"Italian Pasta Trattoria","122 E 57th St  ","New York","NY","10022","1","29.99","1.99","0.00","2.84","5.14","39.96","-5.76","0.00","0.00","-1.52","0.00","0.00","32.68"
"2025-09-22","2025-10-05","11803272","Thomas S Boyland St","Mary's Chicken Sandwiches","116 Thomas S Boyland St  ","Brooklyn","NY","11233","1","28.67","0.00","0.00","2.01","0.00","30.68","-4.30","-2.87","0.00","-1.05","0.00","-6.00","16.46"
"2025-09-22","2025-10-05","11005528","Nordhoff St","Home Skillet Biscuits","20450 Nordhoff St  ","Los Angeles","CA","91311","1","25.27","0.00","0.00","2.46","0.00","27.73","-3.79","-2.53","0.00","-1.15","0.00","0.00","20.26"
"2025-09-22","2025-10-05","6895704","Not Just Pizza - 2240 S 11th St","Pardon My Panini","2240 S 11th St  ","Philadelphia","PA","19148","1","33.78","0.00","0.00","2.30","0.00","36.08","-5.07","-3.38","0.00","-1.25","-2.30","-5.00","19.08"
"2025-09-22","2025-10-05","2016655",,"The Pancake Spot","300 8th Ave ","New York","NY","10001","1","22.97","0.00","0.00","2.04","0.00","25.01","-3.45","-2.30","0.00","-1.06","0.00","0.00","18.20"
"2025-09-22","2025-10-05","2443867",,"Mary's Breakfast Burritos","59 4th Ave ","New York","NY","10003","1","24.98","0.00","0.00","2.22","0.00","27.20","-3.75","-2.50","0.00","-1.13","0.00","0.00","19.82"
"2025-09-22","2025-10-05","5321760","Yue Bai Wei - 5874 Forbes Ave","The Stir Fry Bar","5874 Forbes Ave  ","Pittsburgh","PA","15217","6","184.93","0.00","0.00","11.54","0.00","196.47","-27.73","-18.51","0.00","-7.19","-11.54","-20.00","111.50"
"2025-09-22","2025-10-05","3326398","W 34th st","Heaven's Burgers","433 W 34th St  ","New York","NY","10001","2","52.95","0.00","0.00","3.82","0.00","56.77","-7.95","-5.30","0.00","-2.03","0.00","-10.00","31.49"
"2025-09-22","2025-10-05","3300891","Hillside Ave","Penny's Pancakes","164-01 Hillside Avenue  ","Jamaica","NY","11432","4","101.89","0.00","0.00","3.44","0.00","105.33","-15.30","-10.20","0.00","-3.93","0.00","-15.99","59.91"
"2025-09-22","2025-10-05","1939835",,"Heavens Chicken Wings","589 1st Avenue ","New York","NY","10016","2","41.96","0.00","0.00","2.84","0.00","44.80","-6.30","-4.20","0.00","-1.66","0.00","-10.00","22.64"
"2025-09-22","2025-10-05","2741495",,"Sarah's Breakfast Bar","1760 3rd Ave  ","New York","NY","10029","5","138.79","0.00","0.00","10.37","0.00","149.16","-20.82","-13.90","0.00","-5.37","0.00","-22.00","87.07"
"2025-09-22","2025-10-05","2382052",,"The Burrito Snob","4352 E Speedway Blvd ","Tucson","AZ","85712","2","37.93","0.00","0.00","3.04","0.00","40.97","-5.69","-3.80","0.00","-1.76","0.00","-3.00","26.72"
"2025-09-22","2025-10-05","9815016","3907 Lee Hwy","Top Notch Sandwiches","3907 Lee Hwy  ","Arlington","VA","22207","1","20.37","0.00","0.00","1.04","0.00","21.41","-3.06","-2.04","0.00","-0.86","0.00","-3.00","12.45"
"2025-09-22","2025-10-05","9843632","2909A Queens Plaza N","Amore Pasta Ristorante","2909 Queens Plaza N  ","Long Island City","NY","11101","2","18.56","0.00","0.00","1.65","0.00","20.21","-2.78","-1.86","0.00","-0.92","0.00","0.00","14.65"
"2025-09-22","2025-10-05","8564408",,"Suzanne's Sub sandwich","5423 2nd Ave  ","Brooklyn","NY","11220","1","22.37","0.00","0.00","1.59","0.00","23.96","-3.36","-2.24","0.00","-0.89","0.00","-4.47","13.00"
"2025-09-22","2025-10-05","7101064","Pizza Zone","Amore Pasta Ristorante","3618 N Pennsylvania Ave  ","Oklahoma City","OK","73112","1","23.86","0.00","0.00","1.63","0.00","25.49","-3.58","-2.39","0.00","-0.92","-1.63","-5.00","11.97"
"2025-09-22","2025-10-05","10559376","EASTERN AVE","Luke's Breakfast Club","7825 Eastern Ave NW  ","Silver Spring","MD","20910","3","32.86","0.00","0.00","1.37","0.00","34.23","-4.93","-3.29","0.00","-1.34","-1.37","-10.00","13.30"
"2025-09-22","2025-10-05","8568824",,"Nakamura Ramen House","13011 W Greenway Rd  ","El Mirage","AZ","85335","2","45.46","0.00","0.00","3.23","0.00","48.69","-6.82","-4.55","0.00","-1.78","0.00","-10.00","25.54"
"2025-09-22","2025-10-05","4518808","1741 1st Avenue","Jen's Burger Blaze","1741 1st Ave.  ","New York","NY","10128","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","2964271",,"Planet Earth Salad","28501 Hoover Rd  ","Warren","MI","48093","6","118.41","0.00","0.00","6.01","0.00","124.42","-17.77","-11.86","0.00","-5.04","-6.01","-18.00","65.74"
"2025-09-22","2025-10-05","2772855",,"Bosscat Cheesesteaks (1st Ave)","1741 1st Ave  ","New York","NY","10128","2","46.94","0.00","0.00","3.46","0.00","50.40","-7.04","-4.70","0.00","-1.89","0.00","-8.00","28.77"
"2025-09-22","2025-10-05","9819600","854 N Broadway","Finger Lickin Fried Chicken","854 N Broadway  ","White Plains","NY","10603","2","35.65","0.00","0.00","2.15","0.00","37.80","-5.35","-3.57","0.00","-1.44","0.00","-10.00","17.44"
"2025-09-22","2025-10-05","6893552","Cozumel Gourmet Deli (Deli & Grocery) - 877 10th Ave","Evan's Burger Empire","877 10th Ave  ","New York","NY","10019","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","3301216","9th Ave","The Pastrami Bar","468 9th Ave  ","New York","NY","10018","1","21.97","0.00","0.00","1.46","0.00","23.43","-3.30","-2.20","0.00","-0.85","0.00","-5.49","11.59"
"2025-09-22","2025-10-05","10363736","Polk St","Blake's Dessert Lounge","1338 Polk St  ","San Francisco","CA","94109","1","26.97","0.00","0.00","2.07","0.00","29.04","-4.05","-2.70","0.00","-1.09","0.00","-3.00","18.20"
"2025-09-22","2025-10-05","4839320","20 Meacham Ave suite F","The Burger Stack","20 Meacham Ave  ","Elmont","NY","11003","4","75.84","0.00","0.00","5.53","0.00","81.37","-12.02","-8.02","0.00","-3.41","0.00","-13.60","44.32"
"2025-09-22","2025-10-05","6156616","10763 Bustleton Ave","Xiu's Vegetarian Chinese","10763 Bustleton Ave  ","Philadelphia","PA","19116","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","3326032","30th St","NY Dessert Bar","34-02 30th St  ","Astoria","NY","11106","6","139.71","0.00","0.00","4.87","0.00","144.58","-20.96","-13.99","0.00","-5.66","0.00","-18.00","85.97"
"2025-09-22","2025-10-05","3312266","1st Avenue","The Smoothie Squeeze","937 1st Ave.  ","New York","NY","10022","12","211.24","0.00","0.00","16.82","0.00","228.06","-31.69","-21.15","0.00","-9.90","0.00","-22.00","143.32"
"2025-09-22","2025-10-05","2773049",,"The Panini Project (1st Avenue)","937 1st Avenue  ","New York","NY","10022","4","87.91","0.00","0.00","6.48","0.00","94.39","-13.19","-8.80","0.00","-3.62","0.00","-15.00","53.78"
"2025-09-22","2025-10-05","6894736","Medina Halal Gril - 114 East Main Street","Ali's Mediterranean Sandwiches","114 E Main St  ","Richardson","TX","75081","8","146.86","0.00","0.00","9.00","0.00","155.86","-22.24","-14.85","0.00","-6.06","0.00","-38.00","74.71"
"2025-09-22","2025-10-05","6893792","Dream Gourmet Deli inc. - 111 East 161 Street","Amanda's Breakfast Lounge","111 E 161 St  ","Bronx","NY","10452","5","129.73","0.00","0.00","4.71","0.00","134.44","-20.09","-13.40","0.00","-5.36","0.00","-12.00","83.59"
"2025-09-22","2025-10-05","6895664","S & A Gourmet Deli - 240 8th Ave","CJ's Breakfast Sandwich","240 8th Ave  ","New York","NY","10011","3","38.45","0.00","0.00","2.97","0.00","41.42","-5.77","-3.85","0.00","-1.71","0.00","-5.00","25.09"
"2025-09-22","2025-10-05","2776412",,"Insomnia Buffalo Wings","1741 1st Ave  ","New York","NY","10128","2","29.06","0.00","0.00","2.14","0.00","31.20","-4.36","-2.91","0.00","-1.10","0.00","-5.00","17.83"
"2025-09-22","2025-10-05","10373776","7th Ave","The Village Breakfast","154 7th Ave  ","New York","NY","10011","5","81.55","0.00","0.00","6.33","0.00","87.88","-12.23","-8.16","0.00","-3.57","0.00","-10.27","53.65"
"2025-09-22","2025-10-05","10063848","Homestead Rd","Francesco Pasta Ristorante","2898 Homestead Rd  ","Santa Clara","CA","95051","5","160.85","0.00","0.00","12.75","0.00","173.60","-24.14","-16.09","0.00","-6.03","0.00","-25.00","102.34"
"2025-09-22","2025-10-05","8568800",,"Danny's Desserts","9061 Van Nuys Blvd  ","Los Angeles","CA","91402","3","34.95","0.00","0.00","2.90","0.00","37.85","-5.25","-3.50","0.00","-1.60","0.00","-5.00","22.50"
"2025-09-22","2025-10-05","10929200","Amsterdam Ave","Sam's Scrumptious Subs","1213 Amsterdam Ave  ","New York","NY","10027","1","3.49","0.00","0.00","0.00","0.00","3.49","-2.83","-1.89","0.00","-0.76","0.00","-3.49","-5.48"
"2025-09-22","2025-10-05","8570024",,"Chicken Sandwich Loft","2511 Washington Blvd  ","Baltimore","MD","21230","3","58.10","0.00","0.00","2.88","0.00","60.98","-8.72","-5.82","0.00","-2.46","-2.88","-10.00","31.10"
"2025-09-22","2025-10-05","3310082","E 8th St","Grandpa's Omelette Crack","44 E 8th St  ","New York","NY","10003","3","31.43","0.00","0.00","1.98","0.00","33.41","-4.72","-3.15","0.00","-1.34","0.00","-9.09","15.11"
"2025-09-22","2025-10-05","9824096","257 Water Street","Lettuce N Greens","257 Water St  ","New York","NY","10038","1","22.36","0.00","0.00","1.99","0.00","24.35","-3.35","-2.24","0.00","-1.04","0.00","0.00","17.72"
"2025-09-22","2025-10-05","8568664",,"Chicken Sandwich Loft","1595 Seminole Blvd  ","Largo","FL","33770","2","51.74","0.00","0.00","3.27","0.00","55.01","-7.76","-5.18","0.00","-2.13","0.00","-5.00","34.94"
"2025-09-22","2025-10-05","2796228",,"Healthy Salad Bar ","228 George St  ","New Brunswick","NJ","08901","4","79.96","0.00","0.00","4.10","0.00","84.06","-12.00","-8.00","0.00","-3.22","0.00","-18.00","42.84"
"2025-09-22","2025-10-05","2900607",,"Princess Panini","589 1st Avenue  ","New York","NY","10016","1","23.98","0.00","0.00","1.69","0.00","25.67","-3.60","-2.40","0.00","-0.93","0.00","-5.00","13.74"
"2025-09-22","2025-10-05","9817912","2126 Caton Ave","Luke's Breakfast Club","2126 Caton Ave  ","Brooklyn","NY","11226","4","77.49","0.00","0.00","5.99","0.00","83.48","-11.63","-7.76","0.00","-3.44","0.00","-10.00","50.65"
"2025-09-22","2025-10-05","10930912","W Main St","The Burger Project","2401 W Main St  ","Norristown","PA","19403","1","21.67","0.00","0.00","1.00","0.00","22.67","-3.25","-2.17","0.00","-0.84","-1.00","-5.00","10.41"
"2025-09-22","2025-10-05","2715414",,"Amore Italian Desserts","59 4th Ave  ","New York","NY","10003","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","3312349","Gold St","Doughboys Sandwiches","257 Gold St  ","Brooklyn","NY","11201","3","92.31","0.00","0.00","6.87","0.00","99.18","-13.85","-9.24","0.00","-3.46","0.00","-15.00","57.63"
"2025-09-22","2025-10-05","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","10","232.80","0.00","0.00","17.29","0.00","250.09","-34.92","-23.32","0.00","-9.46","0.00","-38.00","144.39"
"2025-09-22","2025-10-05","9834480","277 Gold St","Fiona's Breakfast Burritos","277 Gold St  ","Brooklyn","NY","11201","1","7.47","0.00","0.00","0.50","0.00","7.97","-4.58","-3.05","0.00","-1.11","0.00","-1.87","-2.64"
"2025-09-22","2025-10-05","2352422",,"The Pancake Snob (West Chester Pike)","1147 West Chester Pike ","West Chester","PA","19382","8","278.72","0.00","0.00","15.35","0.00","294.07","-41.81","-27.89","0.00","-10.66","-15.35","-23.00","175.36"
"2025-09-22","2025-10-05","4837576","319 Rogers Ave","The Loose Juice","319 Rogers Ave  ","Brooklyn","NY","11225","2","26.44","0.00","0.00","2.09","0.00","28.53","-2.91","-2.65","0.00","0.00","0.00","-3.00","19.97"
"2025-09-22","2025-10-05","3326295","1st Ave","Angelo's Wraps Shop","147 1st Ave.  ","New York","NY","10003","6","262.11","0.00","0.00","21.26","0.00","283.37","-39.32","-26.22","0.00","-9.75","0.00","-22.65","185.43"
"2025-09-22","2025-10-05","3343893","2755 Broadway","Panini's On Panini's","2755 Broadway  ","New York","NY","10025","9","256.53","0.00","0.00","19.05","0.00","275.58","-38.48","-25.68","0.00","-9.83","0.00","-41.97","159.62"
"2025-09-22","2025-10-05","3312441","1st Avenue","Muf's Muffin Shop","937 1st Ave.  ","New York","NY","10022","5","213.18","0.00","0.00","17.69","0.00","230.87","-31.97","-21.33","0.00","-8.12","0.00","-14.01","155.44"
"2025-09-22","2025-10-05","6157016","2909A Queens Plaza North","Luca's Chicken Wings","2909 Queens Plaza N  ","Long Island City","NY","11101","4","74.14","0.00","0.00","5.33","0.00","79.47","-11.11","-7.42","0.00","-3.20","0.00","-14.00","43.74"
"2025-09-22","2025-10-05","10363712","Polk St","Jolie's Mediterranean Kitchen","1338 Polk St  ","San Francisco","CA","94109","2","114.96","0.00","0.00","9.05","0.00","124.01","-17.25","-11.50","0.00","-4.07","0.00","-10.00","81.19"
"2025-09-22","2025-10-05","2344366",,"The Pancake Snob","217 1st Avenue  ","New York","NY","10003","4","57.51","0.00","0.00","4.21","0.00","61.72","-8.62","-5.76","0.00","-2.78","0.00","-10.00","34.56"
"2025-09-22","2025-10-05","2886504",,"The Salad Dream","1929 Chestnut St  ","Philadelphia","PA","19103","4","120.80","0.00","0.00","8.14","0.00","128.94","-18.12","-12.09","0.00","-4.55","-8.14","-19.00","67.04"
"2025-09-22","2025-10-05","3311137","Crenshaw Blvd","El Azul Tacos","6732 Crenshaw Blvd  ","Los Angeles","CA","90043","2","37.82","0.00","0.00","2.79","0.00","40.61","-5.68","-3.79","0.00","-1.53","0.00","-10.00","19.61"
"2025-09-22","2025-10-05","3310407","E Arapaho Rd #F","Master Yamamoto Ramen Bar","1401 E Arapaho Rd  ","Richardson","TX","75081","14","364.39","0.00","0.00","24.77","0.00","389.16","-54.65","-36.47","0.00","-13.80","0.00","-64.00","220.24"
"2025-09-22","2025-10-05","7098800","Mas Chingon Mexican Grill - 1541 Glenn School Rd","Burrito Lovers Bar","1541 Glenn School Rd  ","Durham","NC","27704","3","71.02","0.00","0.00","4.95","0.00","75.97","-12.66","-8.45","0.00","-3.51","-4.95","-5.00","41.40"
"2025-09-22","2025-10-05","6891024","Caffe Venice - 596 3rd Ave","CJ's Breakfast Sandwich","596 3rd Ave  ","New York","NY","10016","7","92.68","0.00","0.00","7.07","0.00","99.75","-13.89","-9.27","0.00","-4.44","0.00","-13.00","59.15"
"2025-09-22","2025-10-05","6891048","Caffe Venice - 596 3rd Ave","Smokin' Burger Grille","596 3rd Ave  ","New York","NY","10016","2","33.96","0.00","0.00","2.49","0.00","36.45","-5.10","-3.40","0.00","-1.53","0.00","-6.00","20.42"
"2025-09-22","2025-10-05","3310455","Fulton St","The Pancake Flip","1237 Fulton St  ","Brooklyn","NY","11216","6","158.68","0.00","0.00","11.43","0.00","170.11","-29.68","-19.79","0.00","-7.14","0.00","-30.00","83.50"
"2025-09-22","2025-10-05","10379328","South Bay","Charlie's Chicken Wings","1156 S Bay Rd  ","Dover","DE","19901","4","53.94","0.00","0.00","0.00","0.00","53.94","-8.09","-5.40","0.00","-2.06","0.00","-6.00","32.39"
"2025-09-22","2025-10-05","2794878",,"The Chinese Noodle Palace","9737 Manchester Rd  ","St. Louis","MO","63119","5","103.60","0.00","0.00","3.88","0.00","107.48","-15.55","-10.37","0.00","-4.40","0.00","-12.00","65.16"
"2025-09-22","2025-10-05","2900806",,"The Shawarma Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","7","249.38","0.00","0.00","18.47","0.00","267.85","-37.41","-24.95","0.00","-9.21","0.00","-35.00","161.28"
"2025-09-22","2025-10-05","8566128",,"TacoTaste Mexican","4352 E Speedway Blvd  ","Tucson","AZ","85712","2","35.42","0.00","0.00","2.56","0.00","37.98","-5.31","-3.55","0.00","-1.58","0.00","-6.00","21.54"
"2025-09-22","2025-10-05","5314872","Golden Restaurant and Bakery-1849 N Scottsdale Rd","The Crimson Gyro","1849 N Scottsdale Rd  ","Scottsdale","AZ","85288","2","16.19","0.00","0.00","0.96","0.00","17.15","-2.43","-1.62","0.00","-0.67","0.00","-5.00","7.43"
"2025-09-22","2025-10-05","6156944","21 Smith Pl","The Fried Chicken Crave","21 Smith Pl  ","Columbus","OH","43201","5","110.45","0.00","0.00","8.12","0.00","118.57","-17.83","-11.90","0.00","-5.13","-8.12","-9.00","66.59"
"2025-09-22","2025-10-05","10379304","1st Ave","Louie's Cheesesteaks","1219 1st Ave.  ","New York","NY","10065","1","39.14","0.00","0.00","2.78","0.00","41.92","-5.87","-3.91","0.00","-1.34","0.00","-7.83","22.97"
