"payout_date","payout_type","store_name","street_address","grubhub_store_id","store_number","distribution_id","short_distribution_id","deposit_id","order_number","transaction_date","transaction_time_local","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_id"
"2025-10-03","Month End","Chicken Tenders Bar","122 E 57th St ","2534310",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBbae9YST9F9JnonyjJgDqE",,"AQAAAAAAJqumAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","382031191162815","2025-09-28","12:41:00 PM","Prepaid Order","Grubhub Delivery","GH+","17.99","1.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.32","-2.70","-1.80","0.00","-0.80","0.00","0.00","-3.00","0.00","11.02","BwEAAAAAACarprb9_ECchBHwvEEHajN1yIg"
"2025-10-03","Month End","Grilled Cheese Ecstatic","240 Sullivan St  ","3309965","Sullivan St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICgeVxdV9xDNpXukQ1pDQmg",,"AQAAAAAAMoGNAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","938231162743689","2025-09-25","01:46:00 PM","Prepaid Order","Grubhub Delivery","GH+","18.68","1.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.07","-2.80","-1.87","0.00","-0.82","0.00","0.00","-3.00","0.00","11.58","BwEAAAAAADKBjXd0N0CaMxHwt0GFW9aGBNg"
"2025-09-26","ACH","Mary's Omelette Bar","300 8th Ave  ","2668111",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIARKrBTNOlKkqiJ5Bt3UDmB","25092624Bt3UDmB","AQAAAAAAKLZPAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","469631070394812","2025-09-16","11:20:00 AM","Prepaid Order","Grubhub Delivery","GH+","23.67","1.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.33","-3.55","-2.37","0.00","-0.92","0.00","0.00","-5.00","0.00","13.49","BwEAAAAAACi2TyeiMvKTCxHwsvP1sVoP2ac"
"2025-09-26","ACH","Casa De Quesadilla","1424 Lexington Ave  ","3312267","Lexington Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIB_HoiwVTpFN4NPVyBULAIa","25092624yBULAIa","AQAAAAAAMoqLAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","105331083476466","2025-09-17","02:26:00 AM","Prepaid Order","Grubhub Delivery","GH+","31.86","2.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34.42","-4.78","-3.19","0.00","-1.26","0.00","0.00","-3.00","0.00","22.19","BwEAAAAAADKKi5jzMVCTihHwsVGvMYOw9ek"
"2025-10-03","Month End","City Light Wraps","468 9th Ave  ","3311011","9th Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB8L_HzD21BY7ncz4a9nbwV",,"AQAAAAAAMoWjAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","067031165677931","2025-09-25","12:24:00 PM","Prepaid Order","Grubhub Delivery","GH+","23.98","1.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.67","-3.60","-2.40","0.00","-0.93","0.00","0.00","-5.00","0.00","13.74","BwEAAAAAADKFo2wTsTCaJhHwsTEZ4P7n4C0"
"2025-10-03","Month End","Manchester Pancake Co.","128 E 4th St  ","8570120",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBbaNzLrfxL_7Ln2cgsbw-h",,"AQAAAAAAgsUIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","278131159583615","2025-09-24","11:27:00 AM","Prepaid Order","Grubhub Delivery","non GH+","33.45","2.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","35.98","-5.02","-3.35","0.00","-1.24","0.00","0.00","-5.00","0.00","21.37","BwEAAAAAAILFCLr4-uCZUxHwuuEHXYVfq9Q"
"2025-10-03","Month End","La Bella Italian Desserts","1741 1st Ave.  ","8564288",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICFmtOtFlZNTIry2N0SYxXh",,"AQAAAAAAgq5AAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","879530842599845","2025-08-24","01:42:00 AM","Prepaid Order","Grubhub Delivery","GH+","19.98","1.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.31","-3.00","-2.00","0.00","-0.80","0.00","0.00","-5.00","0.00","10.51","BwEAAAAAAIKuQEqNGKCApxHwmKE7_WApiT4"
"2025-10-03","Month End","Jay's Breakfast Bar","937 1st Ave.  ","4510336","937 1st Avenue","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICOXlkbcvBPVZVFTpbo3Fyg",,"AQAAAAAARNKAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","294631143679452","2025-09-23","11:14:00 AM","Prepaid Order","Grubhub Delivery","non GH+","12.78","1.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13.91","-1.92","-1.28","0.00","-0.72","0.00","0.00","0.00","0.00","9.99","BwEAAAAAAETSgM8SftKYihHwvtNvBaJeIHY"
"2025-10-03","Month End","Riccardo's Gluten Free Pasta Joint","4663 Trousdale Dr  ","5028008","4663 Trousdale Dr","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB3x9qwFv5P96AhxysncnFp",,"AQAAAAAATLioAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","942431202896221","2025-09-29","12:22:00 AM","Prepaid Order","Grubhub Delivery","GH+","25.29","1.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.27","-3.79","-2.53","0.00","-0.98","0.00","0.00","-5.00","0.00","14.97","BwEAAAAAAEy4qF7WmfCc7RHwmfEJLqJxIa0"
"2025-10-03","Month End","Chicken Tenders Bar","122 E 57th St ","2534310",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBbae9YST9F9JnonyjJgDqE",,"AQAAAAAAJqumAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","045331210451812","2025-09-30","11:45:00 AM","Prepaid Order","Grubhub Delivery","GH+","44.98","3.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48.18","-6.75","-4.50","0.00","-1.49","0.00","0.00","-9.00","0.00","26.44","BwEAAAAAACarpkTyFPCeCxHwlPFhVedGe34"
"2025-10-03","Month End","Indian Biryani Snob","716 10th Ave ","3310025","10th Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIByZ_fOAC5K4aivau3jdcRl",,"AQAAAAAAMoHJAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","082531143818252","2025-09-23","07:42:00 PM","Prepaid Order","Grubhub Delivery","GH+","25.97","1.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.83","-3.90","-2.60","0.00","-1.00","0.00","0.00","-5.00","0.00","15.33","BwEAAAAAADKByfoWmZSY0BHwmZXlCyUhq60"
"2025-10-03","Month End","Casa De Quesadilla","1424 Lexington Ave  ","3312267","Lexington Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB_HoiwVTpFN4NPVyBULAIa",,"AQAAAAAAMoqLAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","127531155718805","2025-09-24","01:02:00 AM","Prepaid Order","Grubhub Delivery","non GH+","16.98","1.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.49","-2.55","-1.70","0.00","-0.86","0.00","0.00","0.00","0.00","13.38","BwEAAAAAADKKi-iErlCY_hHwrlFDa8xRGW8"
"2025-10-03","Month End","The Mac and Cheese Co","65 Bath St  ","7324032","Noon Mediterranean - 65 Bath St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDbEldRELdBTIIxSgrQWa4v",,"AQAAAAAAb8GAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","416931161977346","2025-09-25","01:11:00 AM","Prepaid Order","Grubhub Delivery","non GH+","33.78","2.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","35.93","-5.07","-3.38","0.00","-1.30","-2.15","0.00","-3.00","0.00","21.03","BwEAAAAAAG_BgOoxgaCZxxHwgaGRlrkZs3k"
"2025-10-03","Month End","The Burger Blade","682 Morris Park Ave  ","9824208","Morris Park","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC286wBuM9FrJQf3SrztWuy",,"AQAAAAAAlefQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","191831176351633","2025-09-26","07:00:00 PM","Prepaid Order","Grubhub Delivery","GH+","34.97","1.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.25","-5.25","-3.50","0.00","-1.31","0.00","0.00","-3.00","0.00","23.19","BwEAAAAAAJXn0ExJc3CbJhHws3GXfEq0sv4"
"2025-10-03","Month End","Bain's Burger Bar","450 9th Ave  ","3310547","Ave #35st","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC3SQ851MlOxI7ygcxH6t8o",,"AQAAAAAAMoPTAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA",,"2025-09-30","01:15:45 PM","GH Credit",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13.03","AwEAAAAAADKD0xoHl-CeIRHwl-H3TNd62I8"
"2025-10-03","Month End","Maria's Italian Meatballs","937 1st Avenue ","1938271",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAUt4xwQYhExr68p0b7VhTV",,"AQAAAAAAHZNfAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","387231201536167","2025-09-29","12:04:00 PM","Prepaid Order","Grubhub Delivery","GH+","17.48","1.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.59","-2.62","-1.75","0.00","-0.71","0.00","0.00","-5.00","0.00","8.51","BwEAAAAAAB2TX0GAGGCdShHwmGFN4kjtaXI"
"2025-10-03","Month End","Manchester Pancake Co.","128 E 4th St  ","8570120",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBbaNzLrfxL_7Ln2cgsbw-h",,"AQAAAAAAgsUIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","294631143672129","2025-09-23","02:50:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.48","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.50","-2.47","-1.65","0.00","-0.68","0.00","0.00","-5.00","0.00","7.70","BwEAAAAAAILFCPro0vCYqhHwkvEzVWbGaoc"
"2025-10-03","Month End","Sip On Smoothie","1424 Lexington Ave  ","3312896","Lexington Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIA1VO1OEhpG_a_xomOYfklS",,"AQAAAAAAMo0AAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","302931214432713","2025-09-30","12:06:00 PM","Prepaid Order","Grubhub Delivery","GH+","31.25","2.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.47","-4.69","-3.13","0.00","-1.13","0.00","0.00","-6.25","0.00","18.27","BwEAAAAAADKNAGkigmCeEBHwgmEnXd6xTm8"
"2025-10-03","Month End","La Bella Italian Desserts","1741 1st Ave.  ","8564288",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICFmtOtFlZNTIry2N0SYxXh",,"AQAAAAAAgq5AAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","212830835500839","2025-08-23","01:52:00 AM","Prepaid Order","Grubhub Delivery","non GH+","30.95","2.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.25","-4.64","-3.10","0.00","-1.16","0.00","0.00","-5.00","0.00","19.35","BwEAAAAAAIKuQPF6vMB_4BHwvMHrPKcv2T4"
"2025-10-03","Month End","The Village Smoothie Spot","240 Sullivan St  ","3309881","Sullivan St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICABV8aOeNCVrMyGd2hJzRD",,"AQAAAAAAMoE5AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","584631166765031","2025-09-25","01:15:00 AM","Prepaid Order","Grubhub Delivery","non GH+","27.98","2.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.20","-4.20","-2.80","0.00","-1.13","0.00","0.00","-3.00","0.00","19.07","BwEAAAAAADKBOUM8CtCZyRHwitFvh5UYQys"
"2025-09-26","ACH","Sunny's Sandwiches Bistro","3360 Broadway  ","3311342","Broadway","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAkEZSuPrRGCpQ57kbT45mD","25092624kbT45mD","AQAAAAAAMobuAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","502831106909390","2025-09-19","06:50:00 PM","Prepaid Order","Grubhub Delivery","GH+","25.14","1.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.11","-3.77","-2.51","0.00","-1.04","0.00","0.00","-3.00","0.00","16.79","BwEAAAAAADKG7oZD6USVpxHwqUU1JYr7Qvo"
"2025-09-26","ACH","Olivia's Breakfast Cafe","128 E 4th St ","2485324",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICjt6tfILBAj6mCyJXpd0hT","25092624JXpd0hT","AQAAAAAAJexMAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","267931090045933","2025-09-18","08:15:00 AM","Prepaid Order","Grubhub Delivery","GH+","18.28","1.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.46","-2.74","-1.83","0.00","-0.74","0.00","0.00","-5.00","0.00","9.15","BwEAAAAAACXsTIYTLBSUhRHwrBVhXJ5olpE"
"2025-09-26","ACH","Chicken Tenders Bar","122 E 57th St ","2534310",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBbae9YST9F9JnonyjJgDqE","25092624yjJgDqE","AQAAAAAAJqumAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","833531128657800","2025-09-21","07:39:00 PM","Prepaid Order","Grubhub Delivery","non GH+","54.96","4.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","59.84","-8.24","-5.50","0.00","-2.13","0.00","0.00","0.00","0.00","43.97","BwEAAAAAACarphEFT-SXPxHwj-U7pVbJ5as"
"2025-09-26","ACH","Angelo's Wraps Shop","147 1st Ave.  ","3326295","1st Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBt1B047mlCrI23orXb78LZ","25092624rXb78LZ","AQAAAAAAMsFXAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","036031089034369","2025-09-16","10:43:00 PM","Prepaid Order","Grubhub Delivery","non GH+","42.27","3.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","45.58","-6.34","-4.23","0.00","-1.54","0.00","0.00","-5.00","0.00","28.47","BwEAAAAAADLBV9IlHzKTahHwnzPBC8TYSyw"
"2025-09-26","ACH","Manchester Pancake Co.","128 E 4th St  ","8570120",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBbaNzLrfxL_7Ln2cgsbw-h","25092624cgsbw-h","AQAAAAAAgsUIAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","157531074383627","2025-09-16","01:40:00 PM","Prepaid Order","Grubhub Delivery","GH+","12.99","1.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14.14","-1.95","-1.30","0.00","-0.73","0.00","0.00","0.00","0.00","10.16","BwEAAAAAAILFCLBpJRCTIRHwpRG9dUX_k08"
"2025-10-03","Month End","Casa De Quesadilla","1424 Lexington Ave  ","3312267","Lexington Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB_HoiwVTpFN4NPVyBULAIa",,"AQAAAAAAMoqLAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","067031165677725","2025-09-25","11:56:00 AM","Prepaid Order","Grubhub Delivery","GH+","26.87","0.00","2.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26.87","-4.03","-2.69","0.00","-1.03","0.00","0.00","-3.00","0.00","16.12","BwEAAAAAADKKi11GM2CaIxHws2Edt65Hs8Y"
"2025-10-03","Month End","Indian Biryani Snob","716 10th Ave ","3310025","10th Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIByZ_fOAC5K4aivau3jdcRl",,"AQAAAAAAMoHJAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","662131199334180","2025-09-28","10:10:00 AM","Prepaid Order","Grubhub Delivery","non GH+","60.92","4.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","65.89","-9.14","-6.09","0.00","-2.16","0.00","0.00","-5.00","0.00","43.50","BwEAAAAAADKByVdQDqCccBHwjqEfXdnQKv8"
"2025-10-03","Month End","Jay's Breakfast Bar","937 1st Ave.  ","4510336","937 1st Avenue","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICOXlkbcvBPVZVFTpbo3Fyg",,"AQAAAAAARNKAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","662131199379901","2025-09-28","11:52:00 AM","Prepaid Order","Grubhub Delivery","GH+","16.37","1.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.56","-2.46","-1.64","0.00","-0.74","0.00","0.00","-3.00","0.00","9.72","BwEAAAAAAETSgJg_wOCcfxHwgOENFDBYMbg"
"2025-10-03","Month End","Casa De Quesadilla","1424 Lexington Ave  ","3312267","Lexington Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB_HoiwVTpFN4NPVyBULAIa",,"AQAAAAAAMoqLAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","729131190541895","2025-09-28","08:32:00 PM","Prepaid Order","Grubhub Delivery","GH+","17.77","1.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.35","-2.67","-1.78","0.00","-0.89","0.00","0.00","0.00","0.00","14.01","BwEAAAAAADKKi-BCYnCcxhHwonFLmh0nWjE"
"2025-10-03","Month End","Mufasa's Pancakes & French Toast","154 7th Ave  ","3300978","7th Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC2KT7lIxVAfJNZ5kmAHuOY",,"AQAAAAAAMl5yAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","838731200017528","2025-09-28","09:13:00 PM","Cancellation","Grubhub Delivery","GH+","-21.54","-1.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-23.45","3.23","2.15","0.00","1.02","0.00","0.00","0.00","0.00","-17.05","CQMAAAAAADJeckKT9qCczBHwtqEFYUeDAD8AAAAB"
"2025-10-03","Month End","The Vegan Snob","488 Metropolitan Ave  ","5853472","Metropolitan Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIA0tmYZLBREorYUHm2e5U-p",,"AQAAAAAAWVEgAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","827731187354545","2025-09-26","10:31:00 PM","Prepaid Order","Grubhub Delivery","non GH+","39.47","2.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42.35","-5.92","-3.95","0.00","-1.38","0.00","0.00","-7.00","0.00","24.10","BwEAAAAAAFlRIAs7reCbQxHwreGrAx5AHrk"
"2025-10-03","Month End","The Dessert Dream","245 E Houston St  ","9819560","245 E Houston St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDS250MXupC1ZkAkGOcbrg9",,"AQAAAAAAldWoAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","485631175670327","2025-09-25","10:57:00 PM","Prepaid Order","Grubhub Delivery","GH+","37.77","2.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40.68","-5.67","-3.78","0.00","-1.39","0.00","0.00","-5.00","0.00","24.84","BwEAAAAAAJXVqKnNcLCagBHwsLHnZvk6jas"
"2025-10-03","Month End","Casa De Quesadilla","1424 Lexington Ave  ","3312267","Lexington Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB_HoiwVTpFN4NPVyBULAIa",,"AQAAAAAAMoqLAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","825131163840204","2025-09-25","01:30:00 AM","Prepaid Order","Grubhub Delivery","GH+","25.47","2.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.47","-3.82","-2.55","0.00","-1.05","0.00","0.00","-3.00","0.00","17.05","BwEAAAAAADKKizSp9hCZyxHwthEXJiuNfWE"
"2025-10-03","Month End","The Salad Prince","135 E 125th St  ","10929360","E 125th St","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAP8secLYRPkJHRoBog13bt",,"AQAAAAAApsTQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","549230922170606","2025-09-01","08:25:00 PM","Prepaid Order","Grubhub Delivery","GH+","13.99","1.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.23","-2.10","-1.40","0.00","-0.76","0.00","0.00","0.00","0.00","10.97","BwEAAAAAAKbE0DAWlFCHjRHwlFGjbtZQCD8"
"2025-10-03","Month End","Manchester Pancake Co.","128 E 4th St  ","8570120",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBbaNzLrfxL_7Ln2cgsbw-h",,"AQAAAAAAgsUIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","487131165950460","2025-09-25","08:48:00 AM","Prepaid Order","Grubhub Delivery","GH+","16.18","0.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.17","-2.43","-1.62","0.00","-0.67","0.00","0.00","-5.00","0.00","7.45","BwEAAAAAAILFCIcq1gCaCRHwlgHd3RcaYAo"
"2025-10-03","Month End","Luigi's Pasta Ristorante","329 Union St  ","9832880","205 22nd Ave N","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICJOE2JN3tKgLhmSWQR7M_S",,"AQAAAAAAlgmwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","483331198954798","2025-09-27","09:45:00 PM","Prepaid Order","Grubhub Delivery","non GH+","25.18","1.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.05","-3.78","-2.52","0.00","-0.97","0.00","0.00","-5.00","0.00","14.78","BwEAAAAAAJYJsK9pzaCcDRHwjaEjUJ7CLRg"
"2025-10-03","Month End","Mary's Pancake House","122 E 57th St Ste A  ","866300",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAkq4RdMFVII7CRrJqVW0uD",,"AQAAAAAADTf8AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","446931217143144","2025-09-30","04:58:14 PM","Prepaid Order","Self Delivery","GH+","26.24","1.80","0.00","1.99","0.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.21","-5.65","0.00","0.00","-1.04","0.00","0.00","-6.00","0.00","17.52","BwEAAAAAAA03_CyVlsCePRHwlsFlbIOUXwY"
"2025-10-03","Month End","La Bella Italian Desserts","1741 1st Ave.  ","8564288",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICFmtOtFlZNTIry2N0SYxXh",,"AQAAAAAAgq5AAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","753030914399849","2025-08-31","04:23:00 AM","Prepaid Order","Grubhub Delivery","GH+","17.98","1.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.13","-2.70","-1.80","0.00","-0.73","0.00","0.00","-5.00","0.00","8.90","BwEAAAAAAIKuQEK5_NCGMRHwvNHR41Q2NxY"
"2025-10-03","Month End","Luigi's Pasta Ristorante","329 Union St  ","9832880","205 22nd Ave N","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICJOE2JN3tKgLhmSWQR7M_S",,"AQAAAAAAlgmwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","115031151233891","2025-09-24","07:01:00 PM","Prepaid Order","Grubhub Delivery","non GH+","38.84","3.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41.97","-5.83","-3.88","0.00","-1.43","0.00","0.00","-5.00","0.00","25.83","BwEAAAAAAJYJsHan9JCZmRHwtJF1cOE69K0"
"2025-10-03","Month End","Jay's Breakfast Bar","937 1st Ave.  ","4510336","937 1st Avenue","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICOXlkbcvBPVZVFTpbo3Fyg",,"AQAAAAAARNKAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","219531181572578","2025-09-27","01:54:00 PM","Prepaid Order","Grubhub Delivery","GH+","11.29","0.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.85","-1.69","-1.13","0.00","-0.51","0.00","0.00","-5.00","0.00","3.52","BwEAAAAAAETSgFb5nWCbxBHwnWEZfcUnc0U"
