Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Customer delivery fee,Customer delivery fee tax,Bag fee,Bottle deposit fee,Bottle deposit fee tax,Staff tip,Courier tip,Commission,Commission tax,Payment processing fee,Alcohol flat fee,Tablet fee,Printer fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Error charges,Adjustments,Net total,Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,Customer fee tax remitted by DoorDash to tax authorities,Tax remitted by DoorDash on fees DoorDash charges to merchant,Payout ID,Payout status
430168,BBQ Ribs Co.,966668,BBQ Ribs Co.,NULL,2025-10-02,USD,Marketplace,251.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-66.21,0.00,0.00,0.00,0.00,0.00,0.00,-30.99,-4.00,0.00,4.00,0.00,0.00,15.59,170.11,251.72,-17.61,0.00,0.00,518564682,PAID
430168,BBQ Ribs Co.,966668,BBQ Ribs Co.,NULL,2025-09-25,USD,Marketplace,134.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-40.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.42,134.88,-9.44,0.00,0.00,516913303,PAID
430192,The Burger Trilogy,969305,The Burger Trilogy  (San Francisco),NULL,2025-10-02,USD,Marketplace,271.43,20.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-70.11,0.00,0.00,0.00,0.00,0.00,-3.00,-37.75,0.00,0.00,0.00,0.00,0.00,7.69,188.40,233.68,0.00,0.00,0.00,518585057,PAID
430192,The Burger Trilogy,969305,The Burger Trilogy  (San Francisco),NULL,2025-09-25,USD,Marketplace,351.97,25.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-90.09,0.00,0.00,0.00,0.00,0.00,-3.00,-51.68,0.00,0.00,0.00,0.00,-7.69,0.00,225.39,300.29,0.00,0.00,0.00,516573525,PAID
434407,Mary's Bagel Bar,978430,Mary's Bagel Bar,NULL,2025-10-02,USD,Marketplace,22.96,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.76,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,16.79,17.96,0.00,0.00,0.00,518535876,PAID
434407,Mary's Bagel Bar,978430,Mary's Bagel Bar,NULL,2025-09-25,USD,Marketplace,94.86,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-22.47,0.00,0.00,0.00,0.00,0.00,-0.99,-6.80,0.00,0.00,0.00,0.00,0.00,0.00,72.41,88.06,0.00,0.00,0.00,516883773,PAID
449652,Joe's Chicken and Waffles,1008261,Joe's Chicken and Waffles,NULL,2025-10-02,USD,Marketplace,264.04,19.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-67.34,0.00,0.00,0.00,0.00,0.00,-9.93,-39.61,-7.69,0.00,7.69,0.00,0.00,11.53,178.03,224.43,0.00,0.00,0.00,518290692,PAID
449652,Joe's Chicken and Waffles,1008261,Joe's Chicken and Waffles,NULL,2025-09-25,USD,Marketplace,357.83,24.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.75,0.00,0.00,0.00,0.00,0.00,-26.79,-69.05,0.00,0.00,0.00,0.00,-18.23,0.00,179.89,288.78,0.00,0.00,0.00,516954160,PAID
449678,Fiona's Pancake Bar,1008360,Fiona's Pancake Bar,NULL,2025-10-02,USD,Marketplace,23.08,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.54,0.00,0.00,0.00,0.00,0.00,-0.99,-4.62,0.00,0.00,0.00,0.00,0.00,0.00,13.57,18.46,0.00,0.00,0.00,518600221,PAID
449678,Fiona's Pancake Bar,1008360,Fiona's Pancake Bar,NULL,2025-09-25,USD,Marketplace,104.18,7.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.83,0.00,0.00,0.00,0.00,0.00,-3.96,-21.40,0.00,0.00,0.00,0.00,0.00,0.00,61.34,82.78,0.00,0.00,0.00,516502318,PAID
450236,Mia's Breakfast Bar,1008526,Mia's Breakfast Bar,NULL,2025-10-02,USD,Marketplace,26.54,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.37,0.00,0.00,0.00,0.00,0.00,-0.99,-5.31,0.00,0.00,0.00,0.00,0.00,0.00,15.76,21.23,0.00,0.00,0.00,518291841,PAID
208295,Taco Paradiso,1042619,"Taco Paradiso (New York, NY)",NULL,2025-09-25,USD,Marketplace,39.13,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.59,0.00,0.00,0.00,0.00,0.00,-1.98,-7.16,0.00,0.00,0.00,0.00,0.00,0.00,23.24,31.97,0.00,0.00,0.00,516652631,PAID
435539,Celebrity Vegan Burger,1045862,Celebrity Vegan Burger,NULL,2025-10-02,USD,Marketplace,50.45,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.14,0.00,0.00,0.00,0.00,0.00,-8.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.94,50.45,0.00,0.00,0.00,518463497,PAID
435539,Celebrity Vegan Burger,1045862,Celebrity Vegan Burger,NULL,2025-09-25,USD,Marketplace,51.96,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.58,0.00,0.00,0.00,0.00,0.00,-2.00,-2.99,0.00,0.00,0.00,0.00,0.00,0.00,35.87,51.96,0.00,0.00,0.00,516750874,PAID
469379,Breakfast Burrito Snob,1050862,Breakfast Burrito Snob (1st Ave),NULL,2025-10-02,USD,Marketplace,97.86,7.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.42,0.00,0.00,0.00,0.00,0.00,-2.97,-16.40,0.00,0.00,0.00,0.00,0.00,0.00,61.30,81.46,0.00,0.00,0.00,518557475,PAID
469379,Breakfast Burrito Snob,1050862,Breakfast Burrito Snob (1st Ave),NULL,2025-09-25,USD,Marketplace,99.90,7.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.68,0.00,0.00,0.00,0.00,0.00,-1.98,-17.62,0.00,0.00,0.00,0.00,0.00,0.00,62.93,82.28,0.00,0.00,0.00,516561526,PAID
706839,Locals Breakfast Snob,1091378,"Locals Breakfast Snob (Armonk, NY)",NULL,2025-10-02,USD,Marketplace,83.89,7.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.17,0.00,0.00,0.00,0.00,0.00,-7.66,0.00,-2.99,0.00,2.99,0.00,0.00,0.00,58.09,83.89,0.00,0.00,0.00,518449747,PAID
706839,Locals Breakfast Snob,1091378,"Locals Breakfast Snob (Armonk, NY)",NULL,2025-09-25,USD,Marketplace,232.74,19.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-69.83,0.00,0.00,0.00,0.00,0.00,-10.38,0.00,-5.20,0.00,5.20,0.00,0.00,0.00,172.05,232.74,0.00,0.00,0.00,516861951,PAID
308705,The Burrito Snob,1097102,"The Burrito Snob (Woodland, CA)",NULL,2025-10-02,USD,Marketplace,11.59,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.04,11.59,0.00,0.00,0.00,518662261,PAID
609184,The Pancake Snob,1166202,The Pancake Snob (Virtual Brand)(West Chester Pike),NULL,2025-10-02,USD,Marketplace,516.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-130.49,0.00,0.00,0.00,0.00,0.00,-41.82,-81.33,-1.53,0.00,1.53,0.00,-4.12,4.12,262.73,516.37,-30.97,0.00,0.00,518631212,PAID
609184,The Pancake Snob,1166202,The Pancake Snob (Virtual Brand)(West Chester Pike),NULL,2025-09-25,USD,Marketplace,372.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-99.53,0.00,0.00,0.00,0.00,0.00,-6.93,-40.57,0.00,0.00,0.00,0.00,-4.12,0.00,221.23,372.38,-22.34,0.00,0.00,516668859,PAID
609184,The Pancake Snob,1180434,"The Pancake Snob (Virtual Brand)(New York, NY)",NULL,2025-10-02,USD,Marketplace,29.06,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.72,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-2.00,0.00,2.00,0.00,0.00,0.00,15.03,19.06,0.00,0.00,0.00,518560339,PAID
609184,The Pancake Snob,1180434,"The Pancake Snob (Virtual Brand)(New York, NY)",NULL,2025-09-25,USD,Marketplace,112.29,8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.68,0.00,0.00,0.00,0.00,0.00,-0.99,-20.00,0.00,0.00,0.00,0.00,0.00,0.00,71.82,92.29,0.00,0.00,0.00,516733728,PAID
486741,Addictive Fried Chicken,1183154,Addictive Fried Chicken,NULL,2025-09-25,USD,Marketplace,16.96,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,16.96,0.00,0.00,0.00,516517559,PAID
609184,The Pancake Snob,1184943,"The Pancake Snob (Brooklyn, NY)",NULL,2025-10-02,USD,Marketplace,390.34,27.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-93.67,0.00,0.00,0.00,0.00,0.00,-53.65,-78.10,0.00,0.00,0.00,0.00,0.00,7.88,200.52,312.24,0.00,0.00,0.00,518565212,PAID
609184,The Pancake Snob,1184943,"The Pancake Snob (Brooklyn, NY)",NULL,2025-09-25,USD,Marketplace,309.45,22.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.76,0.00,0.00,0.00,0.00,0.00,-38.16,-53.64,0.00,0.00,0.00,0.00,-2.34,5.01,166.28,255.81,0.00,0.00,0.00,516952189,PAID
321574,The Pasta Twins,1185887,"The Pasta Twins (New York, NY)",NULL,2025-09-25,USD,Marketplace,157.85,13.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-46.46,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,122.14,154.85,0.00,0.00,0.00,516617852,PAID
609184,The Pancake Snob,1194035,The Pancake Snob (1st Ave),NULL,2025-10-02,USD,Marketplace,102.44,7.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.59,0.00,0.00,0.00,0.00,0.00,-2.97,-20.52,0.00,0.00,0.00,0.00,0.00,4.16,65.79,81.92,0.00,0.00,0.00,518642988,PAID
609184,The Pancake Snob,1194035,The Pancake Snob (1st Ave),NULL,2025-09-25,USD,Marketplace,169.29,12.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-43.50,0.00,0.00,0.00,0.00,0.00,-20.63,-24.28,0.00,0.00,0.00,0.00,0.00,10.25,104.00,145.01,0.00,0.00,0.00,516527839,PAID
222504,NY Burger Spot,1209803,"NY Burger Spot (Jamaica, NY)",NULL,2025-09-25,USD,Marketplace,56.93,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.58,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,38.43,51.93,0.00,0.00,0.00,516759369,PAID
894496,Breakfast Burrito Floozy,1228046,"Breakfast Burrito Floozy (Virtual Brand)(Long Beach, CA)",NULL,2025-10-02,USD,Marketplace,19.58,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.50,0.00,0.00,0.00,0.00,0.00,-7.20,-2.94,0.00,0.00,0.00,0.00,0.00,0.00,8.69,16.64,0.00,0.00,0.00,518716424,PAID
894496,Breakfast Burrito Floozy,1228046,"Breakfast Burrito Floozy (Virtual Brand)(Long Beach, CA)",NULL,2025-09-25,USD,Marketplace,16.79,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.52,0.00,0.00,0.00,0.00,0.00,-5.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.72,16.79,0.00,0.00,0.00,516883135,PAID
11078804,Sasha's Indian Restaurant,1228070,"Sasha's Indian Restaurant (Santa Clara, CA)",NULL,2025-10-02,USD,Marketplace,1014.60,76.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-250.47,0.00,0.00,0.00,0.00,0.00,-44.55,-179.74,0.00,0.00,0.00,0.00,-32.94,13.11,596.16,834.86,0.00,0.00,0.00,518478103,PAID
11078804,Sasha's Indian Restaurant,1228070,"Sasha's Indian Restaurant (Santa Clara, CA)",NULL,2025-09-25,USD,Marketplace,689.70,53.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-176.56,0.00,0.00,0.00,0.00,0.00,-37.70,-101.15,-35.33,0.00,35.33,0.00,-19.48,10.45,418.94,588.55,0.00,0.00,0.00,516610401,PAID
770453,Prime Burger Lounge,1245290,"Prime Burger Lounge (West Chester, PA)",NULL,2025-10-02,USD,Marketplace,119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.74,0.00,0.00,0.00,0.00,0.00,-10.95,-16.90,-6.99,0.00,6.99,0.00,-13.99,5.98,52.79,119.39,-7.17,0.00,0.00,518449939,PAID
770453,Prime Burger Lounge,1245290,"Prime Burger Lounge (West Chester, PA)",NULL,2025-09-25,USD,Marketplace,13.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.79,13.99,-0.84,0.00,0.00,516805302,PAID
11136775,The Wings Express,1245296,"The Wings Express (West Chester, PA)",NULL,2025-10-02,USD,Marketplace,758.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-202.75,0.00,0.00,0.00,0.00,0.00,-45.84,-82.21,0.00,0.00,0.00,0.00,0.00,8.99,436.28,758.09,-45.50,0.00,0.00,518612668,PAID
11136775,The Wings Express,1245296,"The Wings Express (West Chester, PA)",NULL,2025-09-25,USD,Marketplace,545.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-163.58,0.00,0.00,0.00,0.00,0.00,-33.00,0.00,-21.77,0.00,21.77,0.00,0.00,0.00,348.69,545.27,-32.57,0.00,0.00,516955847,PAID
668068,NY Breakfast Spot,1245783,"NY Breakfast Spot (Virtual Brand)(New York, NY)",NULL,2025-10-02,USD,Marketplace,305.02,24.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-82.53,0.00,0.00,0.00,0.00,0.00,-9.93,-29.92,-2.99,0.00,2.99,0.00,0.00,0.00,207.07,275.10,0.00,0.00,0.00,518326742,PAID
668068,NY Breakfast Spot,1245783,"NY Breakfast Spot (Virtual Brand)(New York, NY)",NULL,2025-09-25,USD,Marketplace,449.87,38.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-129.37,0.00,0.00,0.00,0.00,0.00,-43.32,-18.63,-8.00,0.00,8.00,0.00,0.00,8.67,305.52,431.24,0.00,0.00,0.00,516682268,PAID
609184,The Pancake Snob,1303675,The Pancake Snob (The Bronx),NULL,2025-10-02,USD,Marketplace,143.83,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-34.99,0.00,0.00,0.00,0.00,0.00,-4.95,-27.17,0.00,0.00,0.00,0.00,0.00,14.59,95.98,116.66,0.00,0.00,0.00,518753275,PAID
609184,The Pancake Snob,1303675,The Pancake Snob (The Bronx),NULL,2025-09-25,USD,Marketplace,165.76,6.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-45.18,0.00,0.00,0.00,0.00,0.00,-1.98,-15.19,-5.99,0.00,5.99,0.00,0.00,0.00,109.44,150.57,0.00,0.00,0.00,516934858,PAID
608389,Charlie's Chicken Wings,1332271,Charlie's Chicken Wings (New York),NULL,2025-10-02,USD,Marketplace,54.33,3.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.21,0.00,0.00,0.00,0.00,0.00,-2.97,-10.31,0.00,0.00,0.00,0.00,0.00,0.00,31.75,44.02,0.00,0.00,0.00,518537994,PAID
608389,Charlie's Chicken Wings,1332271,Charlie's Chicken Wings (New York),NULL,2025-09-25,USD,Marketplace,115.87,10.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-34.76,0.00,0.00,0.00,0.00,0.00,-13.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.48,115.87,0.00,0.00,0.00,516944272,PAID
629629,FAT CHEESESTEAKS,1335600,Fat Cheesesteaks (Virtual Brand)(Santa Monica),NULL,2025-10-02,USD,Marketplace,212.92,18.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-47.99,0.00,0.00,0.00,0.00,0.00,-10.92,-42.60,0.00,0.00,0.00,0.00,0.00,0.00,129.73,170.32,0.00,0.00,0.00,518322642,PAID
629629,FAT CHEESESTEAKS,1335600,Fat Cheesesteaks (Virtual Brand)(Santa Monica),NULL,2025-10-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,518322642,PAID
629629,FAT CHEESESTEAKS,1335600,Fat Cheesesteaks (Virtual Brand)(Santa Monica),NULL,2025-09-25,USD,Marketplace,188.65,16.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-45.88,0.00,0.00,0.00,0.00,0.00,-11.93,-35.72,0.00,0.00,0.00,0.00,0.00,0.00,111.57,152.93,0.00,0.00,0.00,516613010,PAID
629629,FAT CHEESESTEAKS,1335600,Fat Cheesesteaks (Virtual Brand)(Santa Monica),NULL,2025-09-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,516613010,PAID
880375,Olivia's Breakfast Cafe,1339730,"Olivia's Breakfast Cafe (New York, NY)",NULL,2025-10-02,USD,Marketplace,194.65,14.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-48.35,0.00,0.00,0.00,0.00,0.00,-28.12,-33.55,-2.00,0.00,2.00,0.00,0.00,0.00,98.94,161.10,0.00,0.00,0.00,518489149,PAID
880375,Olivia's Breakfast Cafe,1339730,"Olivia's Breakfast Cafe (New York, NY)",NULL,2025-09-25,USD,Marketplace,77.41,5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.91,0.00,0.00,0.00,0.00,0.00,-21.52,-14.37,0.00,0.00,0.00,0.00,0.00,0.00,28.21,63.04,0.00,0.00,0.00,516975325,PAID
469379,Breakfast Burrito Snob,1340523,"Breakfast Burrito Snob(San Francisco, CA)",NULL,2025-10-02,USD,Marketplace,100.68,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.24,0.00,0.00,0.00,0.00,0.00,-6.93,-35.00,-2.00,0.00,2.00,0.00,-5.92,11.90,52.14,65.68,0.00,0.00,0.00,518685720,PAID
469379,Breakfast Burrito Snob,1340523,"Breakfast Burrito Snob(San Francisco, CA)",NULL,2025-09-25,USD,Marketplace,162.22,10.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-38.16,0.00,0.00,0.00,0.00,0.00,-6.93,-35.00,-8.00,0.00,8.00,0.00,-13.77,0.00,79.33,127.22,0.00,0.00,0.00,516875986,PAID
643448,Mary's Breakfast Burritos,1355159,"Mary's Breakfast Burritos (New York, NY)",NULL,2025-10-02,USD,Marketplace,47.97,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.79,0.00,0.00,0.00,0.00,0.00,-0.99,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,35.27,45.97,0.00,0.00,0.00,518566621,PAID
643448,Mary's Breakfast Burritos,1355159,"Mary's Breakfast Burritos (New York, NY)",NULL,2025-09-25,USD,Marketplace,35.98,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.29,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,24.44,30.98,0.00,0.00,0.00,516896154,PAID
469379,Breakfast Burrito Snob,1367068,Breakfast Burrito Snob (Long Island City),NULL,2025-10-02,USD,Marketplace,10.59,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.68,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,4.13,5.59,0.00,0.00,0.00,518381221,PAID
469379,Breakfast Burrito Snob,1367068,Breakfast Burrito Snob (Long Island City),NULL,2025-09-25,USD,Marketplace,106.44,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26.40,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.40,0.00,5.40,0.00,0.00,0.00,68.57,88.04,0.00,0.00,0.00,516978925,PAID
629629,FAT CHEESESTEAKS,1413372,"Fat Cheesesteaks  (The Bronx, NY)",NULL,2025-10-02,USD,Marketplace,21.96,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25,21.96,0.00,0.00,0.00,518648052,PAID
629629,FAT CHEESESTEAKS,1413372,"Fat Cheesesteaks  (The Bronx, NY)",NULL,2025-09-25,USD,Marketplace,63.95,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.89,0.00,0.00,0.00,0.00,0.00,-1.98,-7.65,0.00,0.00,0.00,0.00,0.00,0.00,39.68,56.30,0.00,0.00,0.00,516496884,PAID
224158,The Burger Joint,1413374,"The Burger Joint (Brooklyn, NY)",NULL,2025-10-02,USD,Marketplace,25.47,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.14,0.00,0.00,0.00,0.00,0.00,-0.99,-5.00,-2.00,0.00,2.00,0.00,0.00,0.00,15.16,20.47,0.00,0.00,0.00,518387187,PAID
224158,The Burger Joint,1413374,"The Burger Joint (Brooklyn, NY)",NULL,2025-09-25,USD,Marketplace,20.57,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.67,0.00,0.00,0.00,0.00,0.00,-7.92,-5.00,0.00,0.00,0.00,0.00,0.00,16.20,20.56,15.57,0.00,0.00,0.00,516849515,PAID
356172,Italian Panini Bar,1421484,"Italian Panini Bar (New York, NY)",NULL,2025-10-02,USD,Marketplace,14.48,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43,14.48,0.00,0.00,0.00,518652538,PAID
356172,Italian Panini Bar,1421484,"Italian Panini Bar (New York, NY)",NULL,2025-09-25,USD,Marketplace,48.25,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.97,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00,0.00,9.25,43.37,43.25,0.00,0.00,0.00,516754802,PAID
667829,Halal Chicken Spot,1451913,Halal Chicken Spot (244 W. 14th street),NULL,2025-10-02,USD,Marketplace,168.35,13.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-44.45,0.00,0.00,0.00,0.00,0.00,-2.97,-18.20,-2.02,0.00,2.02,0.00,-5.00,0.00,110.88,148.13,0.00,0.00,0.00,518350955,PAID
667829,Halal Chicken Spot,1451913,Halal Chicken Spot (244 W. 14th street),NULL,2025-09-25,USD,Marketplace,46.44,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.63,46.44,0.00,0.00,0.00,516612241,PAID
549430,Golden Bear Sandwiches,1451975,Golden Bear Sandwiches (Virtual Brand)(W Chester Pike),NULL,2025-10-02,USD,Marketplace,137.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-34.16,0.00,0.00,0.00,0.00,0.00,-9.96,-23.99,0.00,0.00,0.00,0.00,0.00,23.77,93.54,137.88,-8.28,0.00,0.00,518666830,PAID
549430,Golden Bear Sandwiches,1451975,Golden Bear Sandwiches (Virtual Brand)(W Chester Pike),NULL,2025-09-25,USD,Marketplace,72.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.32,0.00,0.00,0.00,0.00,0.00,-3.99,-5.20,0.00,0.00,0.00,0.00,0.00,0.00,43.43,72.94,-4.37,0.00,0.00,516666914,PAID
665021,Chicken Tenders Bar,1455557,Chicken Tenders Bar (E 57th St),NULL,2025-10-02,USD,Marketplace,56.93,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.91,56.93,0.00,0.00,0.00,518419092,PAID
465507,Philly Cheesesteak Snob,1455616,Philly Cheesesteak Snob (Bronxdale Ave),NULL,2025-10-02,USD,Marketplace,90.92,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.42,0.00,0.00,0.00,0.00,0.00,-3.96,-19.50,0.00,0.00,0.00,0.00,0.00,0.00,48.90,71.42,0.00,0.00,0.00,518475638,PAID
465507,Philly Cheesesteak Snob,1455616,Philly Cheesesteak Snob (Bronxdale Ave),NULL,2025-09-25,USD,Marketplace,135.91,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-31.03,0.00,0.00,0.00,0.00,0.00,-6.93,-32.49,-1.81,0.00,1.81,0.00,0.00,0.00,69.60,103.42,0.00,0.00,0.00,516753985,PAID
693494,Fiona's Breakfast Burrito,1456061,Fiona's Breakfast Burritos -  (Polk St),NULL,2025-10-02,USD,Marketplace,541.42,40.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-139.96,0.00,0.00,0.00,0.00,0.00,-19.86,-74.85,0.00,0.00,0.00,0.00,-27.41,44.19,363.75,466.57,0.00,0.00,0.00,518586017,PAID
693494,Fiona's Breakfast Burrito,1456061,Fiona's Breakfast Burritos -  (Polk St),NULL,2025-09-25,USD,Marketplace,410.56,30.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-106.72,0.00,0.00,0.00,0.00,0.00,-45.03,-57.81,0.00,0.00,0.00,0.00,-44.19,0.00,187.48,355.74,0.00,0.00,0.00,516879342,PAID
667886,Danny's Desserts,1458742,Danny's Desserts (1147 West Chester Pike),NULL,2025-10-02,USD,Marketplace,203.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-56.22,0.00,0.00,0.00,0.00,0.00,-8.94,-15.89,0.00,-10.00,0.00,10.00,0.00,7.88,130.07,203.24,-12.19,0.00,0.00,518592858,PAID
667886,Danny's Desserts,1458742,Danny's Desserts (1147 West Chester Pike),NULL,2025-09-25,USD,Marketplace,173.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-52.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.28,0.00,1.28,0.00,-7.88,0.00,113.64,173.59,-10.40,0.00,0.00,516681386,PAID
430192,The Burger Trilogy,1459219,The Burger Trilogy (1969 Bronxdale Ave),NULL,2025-10-02,USD,Marketplace,155.84,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.02,0.00,0.00,0.00,0.00,0.00,-1.98,-32.37,0.00,0.00,0.00,0.00,0.00,0.00,89.41,123.47,0.00,0.00,0.00,518389556,PAID
